Packageid,HouseName,Facade,Brand,Storey,CarSpaces,Price,Study,Ensuite,BedRooms,BathRooms,LandSize,BlockType,HouseSize
226035,Clifton,Haring,Gen,Single,1,383660,0,1,2,2,221,Regular,130
226036,Carlton,Haring,Gen,Single,2,546517,0,1,4,2,444,Regular,218
226039,Ashwood,Condor,Gen,Double,2,538097,1,1,4,2,293,Corner,241
226041,Ripponlea,Condor,Gen,Double,2,477150,1,1,4,2,221,Regular,207
226043,Sandringham,Drysdale,Gen,Single,2,436967,0,1,3,2,281,Corner,151
226045,Alphington,Drysdale,Gen,Single,2,437950,0,1,3,2,275,Regular,153
226052,Malvern,Drysdale,Gen,Single,2,571920,1,1,4,2,448,Regular,267
226054,Canterbury,Woodland,Gen,Single,2,577420,1,1,4,2,448,Regular,267
226057,Macleod,Arkley,Gen,Single,2,592860,0,1,4,2,491,Irregular,266
226058,Ormond,Haring,Gen,Single,2,594660,1,1,4,2,491,Irregular,263
226059,Kooyong,Dowd,Gen,Single,2,511200,0,1,3,2,417,Irregular,182
226060,Ivanhoe,Haring,Gen,Single,2,520680,0,1,3,2,417,Irregular,207
226061,Carlton,Nolan,Gen,Single,2,575730,1,1,4,2,528,Irregular,237
226062,Kooyong,Dowd,Gen,Single,2,578330,0,1,4,2,528,Irregular,239
226063,Ivanhoe,Nolan,Gen,Single,2,568720,0,1,3,2,460,Corner,207
226064,Ashwood,Monet,Gen,Double,2,682480,1,1,4,2,460,Corner,352
226065,Kooyong,Nolan,Gen,Single,2,622100,0,1,4,2,544,Corner,239
226066,Kensington,Arkley,Gen,Single,2,609020,0,1,4,2,544,Corner,213
226067,Williamstown,Nolan,Gen,Single,2,605570,0,1,4,2,501,Regular,251
226068,Northcote,Nolan,Gen,Single,2,607800,0,1,4,2,501,Regular,250
226069,Ripponlea,Condor,Gen,Double,2,470830,1,1,4,2,220,Regular,207
226070,Clifton,Haring,Gen,Single,1,402160,0,1,2,2,279,Corner,130
226071,Collingwood,Arkley,Gen,Single,2,486910,0,1,3,2,388,Corner,172
226072,Cremorne,Drysdale,Gen,Single,2,515000,0,1,4,2,364,Regular,172
226073,Yarraville,Monet,Gen,Double,2,591350,1,1,3,2,466,Irregular,198
226074,Deepdene,Dowd,Gen,Single,2,548520,0,1,4,2,364,Regular,225
226075,Caulfield,Nolan,Gen,Single,2,537080,0,1,3,2,364,Regular,207
226076,Fitzroy,Hester,Gen,Double,2,636010,1,1,4,2,364,Regular,323
226077,Hawthorn,Matisse,Gen,Double,2,629810,1,1,4,2,364,Regular,333
226078,Yarraville,Condor,Gen,Double,2,591250,1,1,3,2,467,Irregular,198
226079,Carlton,Drysdale,Gen,Single,2,590730,0,1,3,2,412,Regular,178
226080,Kooyong,Arkley,Gen,Single,2,593450,0,1,3,2,412,Regular,182
226081,Carlton,Drysdale,Gen,Single,2,607390,0,1,4,2,412,Regular,206
226082,Kooyong,Arkley,Gen,Single,2,608610,0,1,4,2,412,Regular,211
226083,Parkville,Drysdale,Gen,Single,2,609390,0,1,4,2,412,Regular,208
226084,Ashwood,Matisse,Gen,Double,2,697520,1,1,4,2,412,Regular,298
226085,Ashwood,Monet,Gen,Double,2,725430,1,1,4,2,412,Regular,352
226086,Mckinnon,Heathland,Gen,Double,2,687720,1,1,3,2,412,Regular,259
226087,Mckinnon,Urban,Gen,Double,2,713930,1,1,4,2,412,Regular,307
226088,Caulfield,Drysdale,Gen,Single,2,647790,0,1,3,2,478,Regular,207
226089,Deepdene,Drysdale,Gen,Single,2,657530,0,1,4,2,478,Regular,225
226090,Osborne,Heathland,Gen,Double,2,759930,1,1,4,2,478,Regular,352
226091,Hawthorn,Matisse,Gen,Double,2,743330,1,1,4,2,478,Regular,333
226101,Caulfield,Drysdale,Gen,Single,2,635940,0,1,3,2,522,Corner,207
226102,Caulfield,Drysdale,Gen,Single,2,595500,0,1,3,2,445,Corner,207
226104,Collingwood,Haring,Gen,Single,2,484260,0,1,3,2,425,Corner,172
226106,Ashwood,Condor,Gen,Double,2,594540,1,1,4,2,425,Corner,298
226107,Thornbury,Drysdale,Gen,Single,2,663290,0,1,4,2,477,Regular,251
226108,Malvern,Woodland,Gen,Single,2,661900,0,1,4,2,477,Regular,234
226109,Cremorne,Drysdale,Gen,Single,2,579680,0,1,4,2,445,Corner,177
226110,Canterbury,Drysdale,Gen,Single,2,654850,0,1,4,2,477,Regular,234
226112,Thornbury,Dowd,Gen,Single,2,668290,0,1,4,2,477,Regular,251
226113,Caulfield,Drysdale,Gen,Single,2,641790,0,1,3,2,477,Regular,207
226114,Cremorne,Drysdale,Gen,Single,2,620330,0,1,4,2,522,Corner,177
226115,Deepdene,Arkley,Gen,Single,2,651530,0,1,4,2,477,Regular,225
226117,Osborne,Heathland,Gen,Double,2,753930,1,1,4,2,477,Regular,352
226119,Hawthorn,Monet,Gen,Double,2,737330,1,1,4,2,477,Regular,333
226120,Fitzroy,Condor,Gen,Double,2,729370,1,1,4,2,522,Corner,323
226126,Hawthorn,Condor,Gen,Double,2,728670,1,1,4,2,522,Corner,333
226127,Ashwood,Matisse,Gen,Double,2,739500,1,1,4,2,425,Regular,298
226128,Ashwood,Monet,Gen,Double,2,768100,1,1,4,2,425,Regular,352
226129,Ashwood,Monet,Gen,Double,2,792500,1,1,5,2,425,Regular,384
226130,Osborne,Heathland,Gen,Double,2,748100,1,1,4,2,522,Corner,352
226131,Mckinnon,Heathland,Gen,Double,2,731200,1,1,3,2,425,Regular,259
226132,Mckinnon,Urban,Gen,Double,2,758100,1,1,4,2,425,Regular,307
226133,Mckinnon,Heathland,Gen,Double,2,771500,1,1,5,2,425,Regular,340
226134,Carlton,Drysdale,Gen,Single,2,596147,0,1,4,2,477,Regular,218
226135,Macleod,Drysdale,Gen,Single,2,713000,0,1,4,2,512,Regular,238
226136,Macleod,Arkley,Gen,Single,2,725200,0,1,4,2,512,Regular,266
226137,Ripponlea,Condor,Gen,Double,2,547587,1,1,4,2,287,Corner,207
226138,Fitzroy,Condor,Gen,Double,2,688840,1,1,4,2,445,Corner,323
226139,Spotswood,Drysdale,Gen,Single,2,703000,0,1,3,2,512,Regular,223
226140,Hawthorn,Condor,Gen,Double,2,709600,1,1,4,2,448,Regular,395
226141,Spotswood,Woodland,Gen,Single,2,743900,1,1,4,2,512,Regular,284
226142,Ashwood,Condor,Gen,Double,2,685600,1,1,4,2,400,Regular,352
226143,Kooyong,Drysdale,Gen,Single,2,566700,0,1,4,2,392,Regular,211
226144,Deepdene,Drysdale,Gen,Single,2,723500,0,1,4,2,544,Corner,225
226145,Hawthorn,Condor,Gen,Double,2,688140,1,1,4,2,445,Corner,333
226146,Thornbury,Drysdale,Gen,Single,2,607900,0,1,4,2,448,Regular,251
226147,Malvern,Drysdale,Gen,Single,2,729750,0,1,4,2,544,Corner,234
226148,Canterbury,Woodland,Gen,Single,2,733700,0,1,4,2,544,Corner,234
226149,Strathmore,Drysdale,Gen,Single,2,728600,0,1,4,2,544,Corner,234
226150,Osborne,Heathland,Gen,Double,2,707650,1,1,4,2,445,Corner,352
226151,Caulfield,Drysdale,Gen,Single,2,715000,0,1,3,2,544,Corner,207
226152,Hawthorn,Matisse,Gen,Double,2,807800,1,1,4,2,544,Corner,333
226153,Osborne,Heathland,Gen,Double,2,826600,1,1,4,2,544,Corner,352
226154,Hawthorn,Monet,Gen,Double,2,838100,1,1,4,2,544,Corner,395
226155,Osborne,Urban,Gen,Double,2,855100,0,1,5,2,544,Corner,416
226156,Ormond,Drysdale,Gen,Single,2,712700,1,1,3,2,512,Regular,237
226157,Ormond,Arkley,Gen,Single,2,747000,1,1,4,2,544,Corner,263
226158,Thornbury,Drysdale,Gen,Single,2,720167,0,1,4,2,652,Irregular,251
226159,Camberwell,Drysdale,Gen,Single,1,433900,0,1,3,2,263,Regular,142
226160,Canterbury,Drysdale,Gen,Single,2,599400,0,1,4,2,448,Regular,250
226161,Elwood,Matisse,Gen,Double,2,558700,1,1,3,2,294,Regular,239
226162,Kooyong,Drysdale,Gen,Single,2,560000,0,1,4,2,400,Regular,224
226163,Hawthorn,Monet,Gen,Double,2,703200,1,1,4,2,448,Regular,395
226164,Sandringham,Drysdale,Gen,Single,2,445000,0,1,3,2,263,Regular,151
226165,Carlton,Arkley,Gen,Single,2,557000,0,1,4,2,400,Regular,218
226166,Cremorne,Drysdale,Gen,Single,2,479000,0,1,4,2,294,Regular,172
226167,Alphington,Arkley,Gen,Single,2,449450,0,1,3,2,263,Regular,153
226168,Ripponlea,Monet,Gen,Double,2,699190,1,1,4,2,404,Regular,207
226169,Camberwell,Drysdale,Gen,Single,1,413420,0,1,3,2,285,Regular,142
226170,Collingwood,Arkley,Gen,Single,2,415220,0,1,3,2,285,Regular,148
226171,Clifton,Haring,Gen,Single,1,409680,0,1,2,2,285,Regular,130
226172,Elwood,Matisse,Gen,Double,2,509250,1,1,3,2,285,Regular,224
226173,Ripponlea,Monet,Gen,Double,2,505340,1,1,4,2,285,Regular,215
226174,Sandringham,Nolan,Gen,Single,2,433850,0,1,3,2,263,Regular,151
226175,Kingsbury,Condor,Gen,Double,1,513430,1,1,3,2,309,Irregular,169
226176,Kooyong,Dowd,Gen,Single,2,567590,0,1,4,2,476,Regular,239
226177,Carlton,Haring,Gen,Single,2,561990,1,1,4,2,476,Regular,237
226178,Ashwood,Monet,Gen,Double,2,662590,1,1,4,2,476,Regular,352
226179,Sandringham,Drysdale,Gen,Single,2,423670,0,1,3,2,275,Regular,151
226180,Clifton,Drysdale,Gen,Single,1,438500,0,1,2,2,263,Regular,130
226181,Northcote,Arkley,Gen,Single,2,567590,0,1,4,2,476,Regular,250
226182,Alphington,Drysdale,Gen,Single,2,429140,0,1,3,2,298,Regular,153
226183,Sandringham,Nolan,Gen,Single,2,431690,0,1,3,2,298,Regular,151
226184,Hawthorn,Condor,Gen,Double,2,630972,1,1,4,2,509,Corner,395
226185,Caulfield,Drysdale,Gen,Single,2,526300,0,1,4,2,452,Regular,249
226188,Thornbury,Dowd,Gen,Single,2,591820,0,1,4,2,572,Corner,251
226190,Spotswood,Woodland,Gen,Single,2,629730,1,1,4,2,528,Regular,284
226191,Malvern,Alpine,Gen,Single,2,598060,0,1,4,2,524,Corner,234
226192,Canterbury,Drysdale,Gen,Single,2,607450,0,1,4,2,524,Corner,250
226193,Ormond,Haring,Gen,Single,2,609710,1,1,4,2,528,Regular,263
226194,Macleod,Nolan,Gen,Single,2,625950,0,1,4,2,512,Regular,283
226196,Camberwell,Drysdale,Gen,Single,1,555040,0,1,3,2,404,Regular,142
226197,Canterbury,Lakeland,Gen,Single,2,524690,0,1,4,2,482,Corner,250
226198,Deepdene,Laing,Gen,Single,2,565890,0,1,4,2,476,Regular,246
226199,Vermont,Laing,Gen,Single,2,566890,0,1,4,2,476,Regular,251
226200,Canterbury,Sunseeker,Gen,Single,2,573290,0,1,4,2,476,Regular,250
226201,Northcote,Strider,Gen,Single,2,569090,0,1,4,2,476,Regular,250
226202,Thornbury,Arkley,Gen,Single,2,529490,0,1,4,2,452,Regular,264
226203,Highton,Felix,Elements,Single,2,579390,0,1,4,2,452,Regular,269
226205,Fitzroy,Bancroft,Gen,Double,2,603190,1,1,4,2,452,Regular,323
226206,Ashwood,Condor,Gen,Double,2,905120,1,1,5,2,1049,Corner,422
226208,Highton,Felix,Elements,Single,2,566890,0,1,4,2,448,Regular,269
226209,Canterbury,Sunseeker,Gen,Single,2,527290,1,1,4,2,448,Regular,267
226210,Deepdene,Dowd,Gen,Single,2,511890,0,1,4,2,448,Regular,246
226211,Carlton,Drysdale,Gen,Single,2,589060,0,1,3,2,410,Regular,178
226212,Kooyong,Arkley,Gen,Single,2,591630,0,1,3,2,410,Regular,182
226213,Kooyong,Drysdale,Gen,Single,2,606340,0,1,4,2,410,Regular,211
226214,Carlton,Drysdale,Gen,Single,2,605270,0,1,4,2,410,Regular,206
226215,Ashwood,Monet,Gen,Double,2,695940,1,1,4,2,410,Regular,298
226216,Ashwood,Matisse,Gen,Double,2,723330,1,1,4,2,410,Regular,352
226217,Mckinnon,Urban,Gen,Double,2,686480,1,1,3,2,410,Regular,259
226218,Mckinnon,Heathland,Gen,Double,2,712170,1,1,4,2,410,Regular,307
226219,Strathmore,Drysdale,Gen,Single,2,639450,0,1,4,2,520,Regular,234
226220,Thornbury,Drysdale,Gen,Single,2,647330,0,1,4,2,520,Regular,251
226221,Thornbury,Drysdale,Gen,Single,2,656970,0,1,4,2,520,Regular,264
226222,Canterbury,Woodland,Gen,Single,2,644550,0,1,4,2,520,Regular,234
226223,Malvern,Drysdale,Gen,Single,2,640600,0,1,4,2,520,Regular,234
226224,Kooyong,Drysdale,Gen,Single,2,578000,0,1,4,2,400,Regular,224
226225,Collingwood,Drysdale,Gen,Single,2,566100,0,1,3,2,404,Regular,172
226226,Thornbury,Drysdale,Gen,Single,2,751290,0,1,4,2,528,Regular,251
226227,Hawthorn,Condor,Gen,Double,2,684600,1,1,4,2,392,Regular,395
226228,Williamstown,Haring,Gen,Single,2,607900,0,1,4,2,448,Regular,251
226229,Thornbury,Dowd,Gen,Single,2,766010,0,1,4,2,528,Regular,264
226230,Camberwell,Drysdale,Gen,Single,1,565060,0,1,3,2,404,Regular,160
226231,Canterbury,Drysdale,Gen,Single,2,752810,0,1,4,2,528,Regular,250
226232,Ashwood,Matisse,Gen,Double,2,718250,1,1,4,2,520,Regular,298
226233,Ashwood,Monet,Gen,Double,2,745880,1,1,4,2,520,Regular,352
226234,Ashwood,Matisse,Gen,Double,2,769600,1,1,5,2,520,Regular,384
226235,Ashwood,Monet,Gen,Double,2,783920,1,1,5,2,520,Regular,422
226236,Kooyong,Arkley,Gen,Single,2,534550,0,1,4,2,400,Regular,224
226237,Fitzroy,Hester,Gen,Double,2,679350,1,1,4,2,448,Regular,384
226238,Thornbury,Drysdale,Gen,Single,2,566150,0,1,4,2,448,Regular,251
226239,Canterbury,Alpine,Gen,Single,2,536750,0,1,4,2,392,Regular,234
226240,Canterbury,Drysdale,Gen,Single,2,657570,0,1,4,2,444,Corner,250
226241,Cremorne,Drysdale,Gen,Single,2,552070,0,1,4,2,387,Corner,177
226242,Alphington,Arkley,Gen,Single,2,444800,0,1,3,2,275,Regular,158
226243,Clifton,Drysdale,Gen,Single,1,422200,0,1,2,2,220,Regular,130
226244,Caulfield,Drysdale,Gen,Single,2,538000,0,1,3,2,371,Corner,207
226245,Alphington,Arkley,Gen,Single,2,485950,0,1,3,2,353,Corner,153
226246,Hawthorn,Matisse,Gen,Double,2,613300,1,1,4,2,396,Corner,333
226247,Macleod,Drysdale,Gen,Single,2,631700,0,1,4,2,572,Corner,266
226248,Hawthorn,Matisse,Gen,Double,2,651300,1,1,4,2,465,Corner,333
226249,Ormond,Drysdale,Gen,Single,2,587000,1,1,3,2,500,Corner,237
226250,Spotswood,Drysdale,Gen,Single,2,482400,1,1,4,2,676,Regular,284
226251,Macleod,Dowd,Gen,Single,2,469000,0,1,4,2,702,Regular,238
226252,Vermont,Laing,Gen,Single,2,478000,0,1,4,2,735,Corner,251
226253,Ormond,Haring,Gen,Single,2,463700,1,1,3,2,692,Regular,237
226254,Macleod,Nolan,Gen,Single,2,494100,0,1,5,2,711,Regular,299
226255,Strathmore,Drysdale,Gen,Single,2,465800,1,1,4,2,657,Regular,268
226256,Deepdene,Laing,Gen,Single,2,448100,0,1,4,2,636,Corner,225
226257,Hawthorn,Orana,Gen,Double,2,594100,1,1,4,2,680,Regular,395
226258,Portsea,Heathland,Gen,Double,2,615800,1,1,4,2,694,Corner,426
226259,Carlton,Drysdale,Gen,Single,2,454500,0,1,4,2,723,Irregular,218
226260,Macleod,Drysdale,Gen,Single,2,638100,0,1,4,2,608,Regular,283
226261,Macleod,Drysdale,Gen,Single,2,596200,0,1,4,2,512,Regular,266
226262,Spotswood,Drysdale,Gen,Single,2,575000,0,1,3,2,512,Regular,223
226263,Hawthorn,Condor,Gen,Double,2,671100,1,1,4,2,480,Regular,395
226264,Sandringham,Arkley,Gen,Single,2,424220,0,1,3,2,275,Regular,151
226265,Ripponlea,Matisse,Gen,Double,2,614100,1,1,4,2,328,Corner,215
226266,Kooyong,Drysdale,Gen,Single,2,519240,0,1,4,2,400,Regular,224
226267,Camberwell,Dowd,Gen,Single,1,513400,0,1,3,2,302,Regular,142
226268,Sandringham,Dowd,Gen,Single,2,515500,0,1,3,2,353,Corner,151
226269,Clifton,Drysdale,Gen,Single,1,505200,0,1,2,2,300,Corner,130
226270,Carlton,Drysdale,Gen,Single,2,698590,0,1,4,2,448,Regular,206
226271,Carlton,Arkley,Gen,Single,2,580900,0,1,3,2,471,Regular,178
226272,Caulfield,Arkley,Gen,Single,2,592000,0,1,3,2,460,Regular,207
226273,Ashwood,Condor,Gen,Double,2,677100,1,1,4,2,400,Regular,352
226274,Hawthorn,Condor,Gen,Double,2,698400,1,1,4,2,448,Regular,395
226275,Osborne,Heathland,Gen,Double,2,719100,0,1,5,2,448,Regular,416
226277,Kensington,Nolan,Gen,Single,2,520370,0,1,4,2,32,Regular,213
226278,Carlton,Dowd,Gen,Single,2,519960,0,1,4,2,400,Regular,206
226279,Caulfield,Drysdale,Gen,Single,2,586840,0,1,4,2,448,Regular,231
226281,Ivanhoe,Dowd,Gen,Single,2,561330,0,1,3,2,400,Regular,207
226282,Caulfield,Drysdale,Gen,Single,2,549030,0,1,3,2,392,Regular,207
226284,Fitzroy,Condor,Gen,Double,2,668560,1,1,4,2,448,Regular,323
226288,Ormond,Arkley,Gen,Single,2,645750,1,1,4,2,603,Irregular,263
226289,Malvern,Woodland,Gen,Single,2,746240,0,1,4,2,512,Regular,234
226290,Fitzroy,Condor,Gen,Double,2,840685,1,1,4,2,367,Regular,323
226291,Northcote,Drysdale,Gen,Single,2,770395,0,1,4,2,490,Regular,250
226292,Hawthorn,Condor,Gen,Double,2,819985,1,1,4,2,448,Regular,333
226293,Kooyong,Drysdale,Gen,Single,2,548600,0,1,4,2,400,Regular,211
226294,Strathmore,Drysdale,Gen,Single,2,589400,0,1,4,2,448,Regular,234
226295,Cremorne,Arkley,Gen,Single,2,530190,0,1,4,2,294,Regular,172
226296,Northcote,Arkley,Gen,Single,2,469100,0,1,4,2,702,Regular,250
226297,Spotswood,Alpine,Gen,Single,2,456500,0,1,3,2,676,Regular,223
226298,Macleod,Drysdale,Gen,Single,2,482800,0,1,4,2,735,Corner,266
226299,Kooyong,Haring,Gen,Single,2,456500,0,1,4,2,723,Irregular,224
226300,Thornbury,Laing,Gen,Single,2,478500,0,1,4,2,692,Regular,264
226301,Parkville,Drysdale,Gen,Single,2,682590,0,1,4,2,641,Regular,208
226302,Williamstown,Nolan,Gen,Single,2,472400,0,1,4,2,711,Regular,251
226303,Cremorne,Drysdale,Gen,Single,2,495400,0,1,4,2,379,Corner,172
226304,Ormond,Strider,Gen,Single,2,469500,1,1,4,2,657,Regular,263
226305,Malvern,Lakeland,Gen,Single,2,458850,0,1,4,2,636,Corner,234
226306,Canterbury,Sunseeker,Gen,Single,2,468700,0,1,4,2,680,Regular,234
226307,Macleod,Drysdale,Gen,Single,2,484700,0,1,4,2,694,Corner,283
226308,Caulfield,Drysdale,Gen,Single,2,550000,0,1,3,2,406,Regular,207
226309,Kooyong,Drysdale,Gen,Single,2,526000,0,1,3,2,378,Regular,182
226310,Camberwell,Arkley,Gen,Single,1,612910,1,1,4,2,520,Regular,174
226311,Kooyong,Drysdale,Gen,Single,2,740430,0,1,4,2,528,Regular,224
226313,Ashwood,Condor,Gen,Double,2,674280,1,1,4,2,410,Regular,241
226314,Carlton,Drysdale,Gen,Single,2,401970,1,1,4,2,560,Regular,237
226315,Caulfield,Arkley,Gen,Single,2,396460,0,1,4,2,560,Regular,231
226316,Malvern,Drysdale,Gen,Single,2,419270,1,1,4,2,560,Regular,267
226317,Kooyong,Drysdale,Gen,Single,2,422110,0,1,4,2,700,Regular,239
226318,Carlton,Haring,Gen,Single,2,412650,0,1,4,2,700,Regular,218
226319,Carlton,Drysdale,Gen,Single,2,407550,0,1,4,2,700,Regular,206
226320,Thornbury,Drysdale,Gen,Single,2,726400,0,1,4,2,448,Regular,251
226321,Thornbury,Drysdale,Gen,Single,2,737500,0,1,4,2,448,Regular,264
226322,Caulfield,Dowd,Gen,Single,2,706000,0,1,3,2,448,Regular,207
226323,Deepdene,Haring,Gen,Single,2,711500,0,1,4,2,448,Regular,225
226324,Alphington,Drysdale,Gen,Single,2,418950,0,1,3,2,279,Corner,153
226327,Canterbury,Drysdale,Gen,Single,2,571300,0,1,4,2,482,Regular,250
226328,Clifton,Arkley,Gen,Single,1,385200,0,1,2,2,221,Regular,130
226330,Kooyong,Drysdale,Gen,Single,2,523500,0,1,4,2,400,Regular,224
226331,Ashwood,Matisse,Gen,Double,2,634100,1,1,4,2,400,Regular,352
226332,Carlton,Drysdale,Gen,Single,2,527500,0,1,4,2,400,Regular,218
226333,Cremorne,Drysdale,Gen,Single,2,501900,0,1,4,2,415,Corner,177
226334,Hawthorn,Matisse,Gen,Double,2,728400,1,1,5,2,560,Regular,432
226335,Hawthorn,Matisse,Gen,Double,2,617800,1,1,4,2,415,Corner,333
226336,Malvern,Drysdale,Gen,Single,2,561750,0,1,4,2,422,Corner,234
226337,Alphington,Arkley,Gen,Single,2,407950,0,1,3,2,290,Corner,153
226340,Malvern,Woodland,Gen,Single,2,760250,0,1,4,2,490,Regular,234
226341,Sandringham,Arkley,Gen,Single,2,495940,0,1,3,2,415,Corner,151
226342,Canterbury,Woodland,Gen,Single,2,613140,0,1,4,2,560,Regular,250
226343,Carlton,Dowd,Gen,Single,2,509960,0,1,3,2,415,Corner,178
226344,Kooyong,Drysdale,Gen,Single,2,528940,0,1,4,2,400,Regular,224
226345,Parkville,Alpine,Gen,Single,2,528300,0,1,4,2,400,Regular,208
226346,Ivanhoe,Haring,Gen,Single,2,515380,0,1,3,2,400,Regular,207
226348,Clifton,Nolan,Gen,Single,1,387090,0,1,2,2,221,Regular,130
226349,Strathmore,Strider,Gen,Single,2,566860,0,1,4,2,482,Regular,234
226350,Ashwood,Monet,Gen,Double,2,775623,1,1,4,2,620,Regular,298
226351,Canterbury,Drysdale,Gen,Single,2,697620,0,1,4,2,507,Corner,234
226352,Canterbury,Drysdale,Gen,Single,2,697530,0,1,4,2,507,Corner,234
226353,Strathmore,Drysdale,Gen,Single,2,705810,0,1,4,2,532,Corner,234
226356,Hawthorn,Condor,Gen,Double,2,651149,1,1,4,2,392,Regular,333
226357,Hawthorn,Condor,Gen,Double,2,676149,1,1,4,2,448,Regular,333
226358,Macleod,Nolan,Gen,Single,2,604687,0,1,4,2,448,Regular,238
226359,Carlton,Nolan,Gen,Single,2,592877,1,1,4,2,437,Regular,237
226360,Strathmore,Drysdale,Gen,Single,2,575780,0,1,4,2,437,Regular,251
226363,Carlton,Drysdale,Gen,Single,2,516350,0,1,4,2,350,Regular,206
226364,Collingwood,Drysdale,Gen,Single,2,455030,0,1,3,2,294,Regular,172
226365,Thornbury,Drysdale,Gen,Single,2,589810,0,1,4,2,457,Regular,251
226366,Fitzroy,Condor,Gen,Double,2,659292,1,1,4,2,448,Regular,323
226367,Kooyong,Drysdale,Gen,Single,2,565870,0,1,4,2,400,Regular,239
226370,Carlton,Drysdale,Gen,Single,2,472672,0,1,4,2,375,Regular,218
226371,Malvern,Drysdale,Gen,Single,2,498862,0,1,4,2,430,Regular,234
226372,Williamstown,Drysdale,Gen,Single,2,511322,0,1,4,2,420,Regular,251
226373,Ashwood,Condor,Gen,Double,2,588462,1,1,4,2,375,Regular,352
226374,Portsea,Metropolitan,Gen,Double,2,676125,1,1,4,2,448,Regular,298
226375,Spotswood,Woodland,Gen,Single,2,598517,0,1,3,2,448,Regular,223
226376,Ivanhoe,Drysdale,Gen,Single,2,474122,0,1,3,2,375,Regular,207
226377,Clifton,Drysdale,Gen,Single,1,390200,0,1,2,2,315,Regular,130
226378,Carlton,Drysdale,Gen,Single,2,619740,0,1,3,2,441,Corner,178
226379,Kooyong,Drysdale,Gen,Single,2,605720,0,1,3,2,400,Regular,182
226380,Canterbury,Drysdale,Gen,Single,2,665520,0,1,4,2,448,Regular,234
226381,Collingwood,Drysdale,Gen,Single,2,524940,0,1,3,2,336,Regular,148
226383,Cremorne,Drysdale,Gen,Single,2,550700,0,1,4,2,345,Corner,172
226384,Alphington,Drysdale,Gen,Single,2,527210,0,1,3,2,312,Regular,153
226386,Carlton,Dowd,Gen,Single,2,570230,0,1,3,2,350,Regular,178
226388,Alphington,Strider,Gen,Single,2,547047,0,1,3,2,393,Regular,153
226390,Carlton,Nolan,Gen,Single,2,560137,0,1,3,2,393,Regular,178
226391,Ripponlea,Condor,Gen,Double,2,626966,1,1,4,2,393,Regular,207
226393,Carlton,Drysdale,Gen,Single,2,500467,0,1,3,2,350,Regular,178
226395,Kooyong,Drysdale,Gen,Single,2,503237,0,1,3,2,350,Regular,182
226396,Parkville,Alpine,Gen,Single,2,524777,0,1,4,2,350,Regular,208
226397,Sandringham,Strider,Gen,Single,2,490227,0,1,3,2,350,Regular,151
226399,Hawthorn,Condor,Gen,Double,2,651149,1,1,4,2,392,Regular,333
226400,Malvern,Woodland,Gen,Single,2,578937,0,1,4,2,392,Regular,234
226401,Strathmore,Strider,Gen,Single,2,575787,0,1,4,2,392,Regular,234
226402,Cremorne,Drysdale,Gen,Single,2,539167,0,1,4,2,392,Regular,172
226403,Ripponlea,Matisse,Gen,Double,2,703310,1,1,4,2,315,Regular,215
226404,Ripponlea,Monet,Gen,Double,2,703310,1,1,4,2,315,Regular,215
226405,Ashwood,Monet,Gen,Double,2,630805,1,1,4,2,350,Regular,298
226408,Elwood,Condor,Gen,Double,2,729790,1,1,4,2,315,Regular,274
226410,Elwood,Matisse,Gen,Double,2,732790,1,1,4,2,315,Regular,274
226412,Elwood,Monet,Gen,Double,2,732790,1,1,4,2,315,Regular,274
226413,Mckinnon,Metropolitan,Gen,Double,2,621311,1,1,3,2,350,Regular,259
226414,Sandringham,Strider,Gen,Single,2,508227,0,1,3,2,350,Regular,151
226415,Alphington,Drysdale,Gen,Single,2,509027,0,1,3,2,350,Regular,158
226416,Clifton,Drysdale,Gen,Single,1,496417,0,1,2,2,350,Regular,130
226417,Carlton,Drysdale,Gen,Single,2,491600,0,1,4,2,350,Regular,206
226418,Canterbury,Drysdale,Gen,Single,2,524200,0,1,4,2,392,Regular,234
226419,Canterbury,Drysdale,Gen,Single,2,571300,0,1,4,2,448,Regular,250
226420,Hawthorn,Monet,Gen,Double,2,675100,1,1,4,2,448,Regular,395
226421,Deepdene,Drysdale,Gen,Single,2,528500,0,1,4,2,392,Regular,225
226424,Kensington,Haring,Gen,Single,2,469330,0,1,4,2,375,Regular,213
226425,Canterbury,Drysdale,Gen,Single,2,502300,0,1,4,2,430,Regular,250
226426,Caulfield,Nolan,Gen,Single,2,472700,0,1,4,2,420,Regular,231
226427,Mckinnon,Urban,Gen,Double,2,574010,1,1,4,2,375,Regular,307
226428,Kooyong,Arkley,Gen,Single,2,471020,0,1,4,2,375,Regular,211
226429,Bellfield,Drysdale,Gen,Single,1,409120,0,1,4,2,315,Regular,184
226430,Carlton,Drysdale,Gen,Single,2,523790,0,1,4,2,400,Regular,206
226433,Portsea,Rainforest,Gen,Double,2,982670,1,1,4,2,576,Regular,426
226434,Hawthorn,Monet,Gen,Double,2,924640,1,1,4,2,576,Regular,395
226435,Fitzroy,Bancroft,Gen,Double,2,942350,1,1,4,2,512,Regular,323
226436,Osborne,Heathland,Gen,Double,2,950720,1,1,4,2,512,Regular,352
226437,Macleod,Drysdale,Gen,Single,2,837200,0,1,4,2,512,Regular,266
226438,Ripponlea,Condor,Gen,Double,2,573600,1,1,4,2,220,Regular,207
